cell_row_id,candidate_version,case_id,channel_cross_section_model,sidewall_deg_comsol,x_nm,u_nm,cell_area_nm2,center_accessible,blocked_reason,nearest_wall_id,d_nearest_wall_nm,surface_gap_nm,electrostatic_weight_surrogate,weight_claim_level,claim_boundary
rectangle_theta90_baseline-u00-x00,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-238.0952380952381,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x01,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-214.28571428571428,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x02,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-190.47619047619048,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x03,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-166.66666666666666,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x04,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-142.85714285714286,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x05,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-119.04761904761904,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x06,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-95.23809523809524,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x07,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-71.42857142857142,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x08,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-47.61904761904762,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x09,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-23.809523809523796,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x10,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,0.0,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x11,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,23.809523809523796,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x12,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,47.61904761904765,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x13,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,71.42857142857144,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x14,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,95.23809523809524,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x15,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,119.04761904761904,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x16,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,142.8571428571429,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x17,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,166.66666666666669,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x18,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,190.47619047619048,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x19,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,214.28571428571428,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u00-x20,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,238.09523809523813,21.428571428571427,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x00,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-238.0952380952381,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x01,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-214.28571428571428,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x02,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-190.47619047619048,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x03,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-166.66666666666666,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x04,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-142.85714285714286,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x05,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-119.04761904761904,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x06,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-95.23809523809524,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x07,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-71.42857142857142,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x08,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-47.61904761904762,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x09,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-23.809523809523796,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x10,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,0.0,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x11,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,23.809523809523796,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x12,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,47.61904761904765,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x13,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,71.42857142857144,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x14,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,95.23809523809524,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x15,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,119.04761904761904,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x16,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,142.8571428571429,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x17,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,166.66666666666669,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x18,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,190.47619047619048,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x19,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,214.28571428571428,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u01-x20,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,238.09523809523813,64.28571428571429,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x00,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-238.0952380952381,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x01,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-214.28571428571428,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x02,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-190.47619047619048,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x03,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-166.66666666666666,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x04,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-142.85714285714286,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x05,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-119.04761904761904,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x06,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-95.23809523809524,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x07,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-71.42857142857142,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x08,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-47.61904761904762,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x09,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-23.809523809523796,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x10,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,0.0,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x11,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,23.809523809523796,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x12,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,47.61904761904765,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x13,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,71.42857142857144,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x14,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,95.23809523809524,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x15,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,119.04761904761904,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x16,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,142.8571428571429,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x17,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,166.66666666666669,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x18,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,190.47619047619048,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x19,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,214.28571428571428,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u02-x20,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,238.09523809523813,107.14285714285714,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x00,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-238.0952380952381,150.0,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x01,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-214.28571428571428,150.0,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x02,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-190.47619047619048,150.0,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x03,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-166.66666666666666,150.0,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x04,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-142.85714285714286,150.0,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x05,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-119.04761904761904,150.0,1020.408163265306,True,,left_side,130.952380952381,20.95238095238099,0.813911138977043,boltzmann_wall_weight_surrogate_not_solver_output,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x06,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-95.23809523809524,150.0,1020.408163265306,True,,top,150.00000000000003,40.000000000000014,0.9606421656160113,boltzmann_wall_weight_surrogate_not_solver_output,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x07,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-71.42857142857142,150.0,1020.408163265306,True,,top,150.00000000000003,40.000000000000014,0.9741137413755967,boltzmann_wall_weight_surrogate_not_solver_output,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x08,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-47.61904761904762,150.0,1020.408163265306,True,,top,150.00000000000003,40.000000000000014,0.9752541613882286,boltzmann_wall_weight_surrogate_not_solver_output,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x09,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-23.809523809523796,150.0,1020.408163265306,True,,top,150.00000000000003,40.000000000000014,0.9753499817961093,boltzmann_wall_weight_surrogate_not_solver_output,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x10,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,0.0,150.0,1020.408163265306,True,,top,150.00000000000003,40.000000000000014,0.9753573608231725,boltzmann_wall_weight_surrogate_not_solver_output,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x11,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,23.809523809523796,150.0,1020.408163265306,True,,top,150.00000000000003,40.000000000000014,0.9753499817961093,boltzmann_wall_weight_surrogate_not_solver_output,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x12,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,47.61904761904765,150.0,1020.408163265306,True,,top,150.00000000000003,40.000000000000014,0.9752541613882286,boltzmann_wall_weight_surrogate_not_solver_output,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x13,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,71.42857142857144,150.0,1020.408163265306,True,,top,150.00000000000003,40.000000000000014,0.9741137413755967,boltzmann_wall_weight_surrogate_not_solver_output,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x14,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,95.23809523809524,150.0,1020.408163265306,True,,top,150.00000000000003,40.000000000000014,0.9606421656160113,boltzmann_wall_weight_surrogate_not_solver_output,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x15,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,119.04761904761904,150.0,1020.408163265306,True,,right_side,130.952380952381,20.95238095238099,0.813911138977043,boltzmann_wall_weight_surrogate_not_solver_output,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x16,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,142.8571428571429,150.0,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x17,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,166.66666666666669,150.0,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x18,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,190.47619047619048,150.0,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x19,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,214.28571428571428,150.0,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u03-x20,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,238.09523809523813,150.0,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u04-x00,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-238.0952380952381,192.85714285714286,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u04-x01,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-214.28571428571428,192.85714285714286,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u04-x02,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-190.47619047619048,192.85714285714286,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
rectangle_theta90_baseline-u04-x03,sidewall_electrokinetic_profile_grid_candidate_v1,rectangle_theta90_baseline,ideal_rectangle,90.0,-166.66666666666666,192.85714285714286,1020.408163265306,False,outside_particle_center_support,,,,,blocked_cell_no_weight,profile_aware_grid_candidate_not_electrokinetic_solver_not_route_detection
