route_key,wavelength_nm,width_nm,depth_nm,particle_panel_id,panel_role,panel_score_p10_relative_proxy,panel_score_p90_relative_proxy,panel_score_claim_level,aggregation_scope,aggregation_particle_family,aggregation_particle_filter_id,aggregation_weighting_id,aggregation_metric_id,aggregation_quantile,anchor_particles_included,contaminants_included_in_route_score,biological_specificity_claim_allowed,true_ev_concentration_claim_allowed,coincidence_event_overlap_proxy_definition,coincidence_event_overlap_proxy_label,coincidence_claim_level
404/W1000/D700,404,1000,700,EV_sEV,positive_ev_prior,-0.3644154712097373,-0.24908483001879667,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D700,404,1000,700,gold,anchor_or_contaminant_risk_panel,-0.3697165078877525,0.48422541970421096,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D800,404,1000,800,EV_sEV,positive_ev_prior,-0.36944967439665427,-0.3101161542082638,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D800,404,1000,800,gold,anchor_or_contaminant_risk_panel,-0.4411757761150105,0.436475196335664,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D900,404,1000,900,EV_sEV,positive_ev_prior,-0.4035837585135159,-0.29679295294749536,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D900,404,1000,900,gold,anchor_or_contaminant_risk_panel,-0.39599791225570746,0.3932370920778688,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D1000,404,1000,1000,EV_sEV,positive_ev_prior,-0.4592567439315431,-0.27455986714450525,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D1000,404,1000,1000,gold,anchor_or_contaminant_risk_panel,-0.3372429256553236,0.37934275825408753,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D1100,404,1000,1100,EV_sEV,positive_ev_prior,-0.46479682172741843,-0.28383543861744676,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D1100,404,1000,1100,gold,anchor_or_contaminant_risk_panel,-0.3929450793948709,0.33191454755632216,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D1200,404,1000,1200,EV_sEV,positive_ev_prior,-0.4609721804877706,-0.2960540452713688,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D1200,404,1000,1200,gold,anchor_or_contaminant_risk_panel,-0.4317433389942559,0.28219760863839916,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D1300,404,1000,1300,EV_sEV,positive_ev_prior,-0.39439833310222416,-0.2841993467635905,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D1300,404,1000,1300,gold,anchor_or_contaminant_risk_panel,-0.3536438037081285,0.2664650488545356,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D1400,404,1000,1400,EV_sEV,positive_ev_prior,-0.37518369996539946,-0.301037078483778,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D1400,404,1000,1400,gold,anchor_or_contaminant_risk_panel,-0.38981746205650436,0.26896895089765416,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D1500,404,1000,1500,EV_sEV,positive_ev_prior,-0.3807274485452681,-0.2981291130570189,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D1500,404,1000,1500,gold,anchor_or_contaminant_risk_panel,-0.4534342050620596,0.256277703703775,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D500,404,1100,500,EV_sEV,positive_ev_prior,-0.5728629537103523,-0.2541826824145238,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D500,404,1100,500,gold,anchor_or_contaminant_risk_panel,-0.5474655382770028,0.5323359085999575,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D550,404,1100,550,EV_sEV,positive_ev_prior,-0.5321496138601769,-0.25744045275268895,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D550,404,1100,550,gold,anchor_or_contaminant_risk_panel,-0.43562432323138156,0.520313560865438,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D600,404,1100,600,EV_sEV,positive_ev_prior,-0.4577082314405748,-0.2476785301647884,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D600,404,1100,600,gold,anchor_or_contaminant_risk_panel,-0.3496729434010106,0.49862985810014965,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D650,404,1100,650,EV_sEV,positive_ev_prior,-0.37628348162033765,-0.2510302475495217,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D650,404,1100,650,gold,anchor_or_contaminant_risk_panel,-0.32949090243353146,0.4930239631315329,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D700,404,1100,700,EV_sEV,positive_ev_prior,-0.34538485444748684,-0.2535765107985827,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D700,404,1100,700,gold,anchor_or_contaminant_risk_panel,-0.38467885553902315,0.44529746505787804,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D800,404,1100,800,EV_sEV,positive_ev_prior,-0.3755852421704198,-0.29964789843755524,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D800,404,1100,800,gold,anchor_or_contaminant_risk_panel,-0.4136694321380001,0.4033664155908173,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D900,404,1100,900,EV_sEV,positive_ev_prior,-0.4003287089334959,-0.27271625211623834,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D900,404,1100,900,gold,anchor_or_contaminant_risk_panel,-0.3914005787303886,0.38264971739781994,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D1000,404,1100,1000,EV_sEV,positive_ev_prior,-0.47264052150296665,-0.3095294922270866,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D1000,404,1100,1000,gold,anchor_or_contaminant_risk_panel,-0.36037682299941415,0.3497720590910706,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D1100,404,1100,1100,EV_sEV,positive_ev_prior,-0.48862684848657745,-0.2719661975608001,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D1100,404,1100,1100,gold,anchor_or_contaminant_risk_panel,-0.3613250426129044,0.34025365504421773,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D1200,404,1100,1200,EV_sEV,positive_ev_prior,-0.44906083771946503,-0.281884416185983,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D1200,404,1100,1200,gold,anchor_or_contaminant_risk_panel,-0.39308629070446394,0.2925708888678053,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D1300,404,1100,1300,EV_sEV,positive_ev_prior,-0.3979041110152092,-0.3012905161424381,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D1300,404,1100,1300,gold,anchor_or_contaminant_risk_panel,-0.41840978199048023,0.25333181681149564,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D1400,404,1100,1400,EV_sEV,positive_ev_prior,-0.38061804811825634,-0.31387890463771767,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D1400,404,1100,1400,gold,anchor_or_contaminant_risk_panel,-0.4123323333061741,0.26275982299849276,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D1500,404,1100,1500,EV_sEV,positive_ev_prior,-0.37390716845168787,-0.31389802433127667,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D1500,404,1100,1500,gold,anchor_or_contaminant_risk_panel,-0.43062207174046846,0.24053897851044762,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D500,404,1200,500,EV_sEV,positive_ev_prior,-0.5681232980131083,-0.2616600010386378,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D500,404,1200,500,gold,anchor_or_contaminant_risk_panel,-0.539058797622864,0.5416019229874354,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D550,404,1200,550,EV_sEV,positive_ev_prior,-0.4874034020314889,-0.2595418245275802,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D550,404,1200,550,gold,anchor_or_contaminant_risk_panel,-0.44542422997624376,0.5123838081851119,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D600,404,1200,600,EV_sEV,positive_ev_prior,-0.43379345217534215,-0.25572358788291644,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D600,404,1200,600,gold,anchor_or_contaminant_risk_panel,-0.3675217536386372,0.4817719696927962,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D650,404,1200,650,EV_sEV,positive_ev_prior,-0.37499609527514277,-0.25590522213206074,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D650,404,1200,650,gold,anchor_or_contaminant_risk_panel,-0.337440768376419,0.4647465843322551,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D700,404,1200,700,EV_sEV,positive_ev_prior,-0.36204105899716865,-0.27531529085276907,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D700,404,1200,700,gold,anchor_or_contaminant_risk_panel,-0.39557335661166093,0.447401268301722,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D800,404,1200,800,EV_sEV,positive_ev_prior,-0.3671797441647916,-0.2856750559971012,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D800,404,1200,800,gold,anchor_or_contaminant_risk_panel,-0.44172930790951465,0.41446026759466753,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D900,404,1200,900,EV_sEV,positive_ev_prior,-0.4099425971746361,-0.29223022835229595,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D900,404,1200,900,gold,anchor_or_contaminant_risk_panel,-0.38924403323788026,0.36278242694949664,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D1000,404,1200,1000,EV_sEV,positive_ev_prior,-0.4600532310857277,-0.30971840132274087,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D1000,404,1200,1000,gold,anchor_or_contaminant_risk_panel,-0.35815649053519466,0.33685808373774045,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D1100,404,1200,1100,EV_sEV,positive_ev_prior,-0.4777078658215418,-0.2522775555501493,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D1100,404,1200,1100,gold,anchor_or_contaminant_risk_panel,-0.3850525824566007,0.3188645195168634,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D1200,404,1200,1200,EV_sEV,positive_ev_prior,-0.4377113578639408,-0.2683319804034612,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D1200,404,1200,1200,gold,anchor_or_contaminant_risk_panel,-0.38748275475922833,0.26516965626922745,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D1300,404,1200,1300,EV_sEV,positive_ev_prior,-0.40365689325162124,-0.3036616263821984,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D1300,404,1200,1300,gold,anchor_or_contaminant_risk_panel,-0.37931414447361256,0.26401951727842604,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D1400,404,1200,1400,EV_sEV,positive_ev_prior,-0.3963397131223266,-0.29647932096925256,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D1400,404,1200,1400,gold,anchor_or_contaminant_risk_panel,-0.36966978011716084,0.25712923514655384,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D1500,404,1200,1500,EV_sEV,positive_ev_prior,-0.36743961953860604,-0.28491819337289376,relative_engineering_proxy_only,unique_route_x_particle_panel,EV_sEV,ev_prior_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D1500,404,1200,1500,gold,anchor_or_contaminant_risk_panel,-0.4487584447063231,0.25350651600633134,relative_engineering_proxy_only,unique_route_x_particle_panel,gold,gold_anchor_contaminant_diagnostic_only,unweighted_panel_rows,v1_scalar_score_relative_engineering,p10,True,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
