diagnostic_schema_version,candidate_id,route_key,comparison_stratum,jones_basis_family_id,v1_scalar_rank_percentile_in_stratum,bfp_roi_rank_percentile_in_stratum,jones_rank_percentile_in_stratum,jones_vs_v1_rank_percentile_delta,jones_pairwise_inversion_flag,polarization_surrogate_risk_label,polarization_surrogate_risk_reason_codes,raw_jones_amplitude_proxy_diagnostic_only,raw_magnitude_final_gate_allowed,calibrated_claim_allowed,p0_release_conclusion_changed,physical_ceiling_role
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D650,488/W500/D650,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.9842381786339754,0.9842381786339754,0.9281961471103327,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.03500514983506139,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D700,488/W500/D700,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.9859894921190893,0.9859894921190893,0.9299474605954465,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.0351169052486006,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D800,488/W500/D800,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.9877408056042032,0.9877408056042032,0.9316987740805605,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.035313842750684006,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D900,488/W500/D900,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.989492119089317,0.989492119089317,0.9334500875656743,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.03548216720260198,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D1000,488/W500/D1000,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.9912434325744308,0.9912434325744308,0.9352014010507881,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.03558548256603704,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D1100,488/W500/D1100,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.9929947460595446,0.9929947460595446,0.9369527145359019,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.035669745024309814,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D1200,488/W500/D1200,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.9947460595446584,0.9947460595446584,0.9387040280210157,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.03574325682625676,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D1300,488/W500/D1300,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.9964973730297724,0.9964973730297724,0.9404553415061296,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.035807927560186886,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D1400,488/W500/D1400,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,0.9982486865148862,0.9982486865148862,0.9422066549912435,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.03586524370642213,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W500_D1500,488/W500/D1500,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.05604203152364273,1.0,1.0,0.9439579684763573,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,0.035916378927437334,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D500,488/W600/D500,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.30998248686514884,0.6304728546409808,0.6304728546409808,0.32049036777583195,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-1.1612800979190845,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D550,488/W600/D550,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.339754816112084,0.5604203152364273,0.5604203152364273,0.2206654991243433,False,medium_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MODERATE,-1.5192662111649884,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D600,488/W600/D600,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.532399299474606,0.49912434325744304,0.49912434325744304,-0.03327495621716292,False,low_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY,-1.8931765320073861,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D650,488/W600/D650,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6619964973730298,0.4500875656742557,0.4500875656742557,-0.21190893169877412,False,medium_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MODERATE,-2.3112190537782906,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D700,488/W600/D700,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.7600700525394045,0.3870402802101576,0.3870402802101576,-0.37302977232924694,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-2.7828447444785622,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D800,488/W600/D800,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.7618213660245183,0.2714535901926445,0.2714535901926445,-0.49036777583187385,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-3.789726722886498,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D900,488/W600/D900,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6637478108581436,0.16287215411558664,0.16287215411558664,-0.500875656742557,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-4.84322075267866,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D1000,488/W600/D1000,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.5831873905429072,0.08931698774080565,0.08931698774080565,-0.4938704028021016,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-5.947774762207407,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D1100,488/W600/D1100,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6532399299474606,0.04728546409807355,0.04728546409807355,-0.6059544658493871,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-6.973130473826435,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D1200,488/W600/D1200,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6742556917688266,0.02626970227670755,0.02626970227670755,-0.647985989492119,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-7.793021758157477,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D1300,488/W600/D1300,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6514886164623468,0.017513134851138368,0.017513134851138368,-0.6339754816112084,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-8.347358978057969,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W600_D1400,488/W600/D1400,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.5954465849387041,0.012259194395796813,0.012259194395796813,-0.5831873905429072,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-8.696150832451385,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,historical_v1_488_W600_D1500,488/W600/D1500,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.5551663747810858,0.014010507880910628,0.014010507880910628,-0.5411558669001751,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-8.69280237546688,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D500,488/W700/D500,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.15411558669001746,0.6970227670753064,0.6970227670753064,0.542907180385289,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-0.8450764282152388,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D550,488/W700/D550,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.19439579684763575,0.6427320490367776,0.6427320490367776,0.44833625218914186,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-1.1052167983015024,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D600,488/W700/D600,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.3047285464098074,0.5814360770577933,0.5814360770577933,0.2767075306479859,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-1.3954386412595112,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D650,488/W700/D650,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.5026269702276708,0.532399299474606,0.532399299474606,0.02977232924693518,False,low_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY,-1.7037569411357745,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D700,488/W700/D700,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6654991243432574,0.47810858143607704,0.47810858143607704,-0.18739054290718038,False,medium_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MODERATE,-2.0803658370846088,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D800,488/W700/D800,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.7110332749562172,0.38178633975481613,0.38178633975481613,-0.329246935201401,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-2.874825695508649,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D900,488/W700/D900,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6882661996497372,0.2819614711033275,0.2819614711033275,-0.40630472854640975,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-3.729807884340336,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D1000,488/W700/D1000,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6549912434325744,0.18213660245183882,0.18213660245183882,-0.4728546409807356,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-4.6466370592765305,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D1100,488/W700/D1100,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6129597197898424,0.11033274956217165,0.11033274956217165,-0.5026269702276708,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-5.55075059428067,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D1200,488/W700/D1200,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.637478108581436,0.07180385288966729,0.07180385288966729,-0.5656742556917688,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-6.288941000535007,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D1300,488/W700/D1300,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6217162872154116,0.05078809106830118,0.05078809106830118,-0.5709281961471104,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-6.91635394254928,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D1400,488/W700/D1400,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.5516637478108581,0.038528896672504365,0.038528896672504365,-0.5131348511383538,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-7.365885797166127,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W700_D1500,488/W700/D1500,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.5971978984238179,0.035026269702276736,0.035026269702276736,-0.5621716287215411,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-7.53392763335111,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W800_D500,488/W800/D500,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.1155866900175131,0.7478108581436077,0.7478108581436077,0.6322241681260946,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-0.6878169335942356,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,tsuyama_like_488_W800_D550,488/W800/D550,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.15586690017513138,0.6882661996497372,0.6882661996497372,0.5323992994746058,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-0.8825648237630853,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W800_D600,488/W800/D600,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.22942206654991248,0.6339754816112084,0.6339754816112084,0.40455341506129594,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-1.1270008956463535,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W800_D650,488/W800/D650,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.350262697022767,0.5831873905429072,0.5831873905429072,0.23292469352014022,False,medium_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MODERATE,-1.3943185519290027,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W800_D700,488/W800/D700,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.5656742556917689,0.5341506129597198,0.5341506129597198,-0.031523642732049106,False,low_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY,-1.691131546184625,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W800_D800,488/W800/D800,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.74430823117338,0.4430823117338003,0.4430823117338003,-0.30122591943957966,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-2.370179597467579,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W800_D900,488/W800/D900,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6479859894921192,0.35201401050788095,0.35201401050788095,-0.2959719789842382,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-3.1359201687201024,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W800_D1000,488/W800/D1000,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6252189141856392,0.2556917688266199,0.2556917688266199,-0.3695271453590193,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-3.9094587727612087,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W800_D1100,488/W800/D1100,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6164623467600701,0.17688266199649738,0.17688266199649738,-0.4395796847635727,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-4.692827105411249,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W800_D1200,488/W800/D1200,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.5744308231173381,0.11908931698774083,0.11908931698774083,-0.45534150612959723,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-5.416824497181076,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W800_D1300,488/W800/D1300,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.5726795096322241,0.08231173380035028,0.08231173380035028,-0.49036777583187385,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-6.025643458724192,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W800_D1400,488/W800/D1400,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.5814360770577933,0.06830122591943955,0.06830122591943955,-0.5131348511383538,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-6.430073418706573,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W800_D1500,488/W800/D1500,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6147110332749562,0.05779334500875655,0.05779334500875655,-0.5569176882661997,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-6.640639010581703,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W900_D500,488/W900/D500,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.11908931698774083,0.7845884413309983,0.7845884413309983,0.6654991243432574,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-0.5738332545137815,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W900_D550,488/W900/D550,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.15061295971978983,0.7302977232924693,0.7302977232924693,0.5796847635726795,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-0.755679635134256,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W900_D600,488/W900/D600,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.19264448336252193,0.6742556917688266,0.6742556917688266,0.48161120840630467,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-0.9630920130310422,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W900_D650,488/W900/D650,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.3134851138353766,0.6217162872154116,0.6217162872154116,0.30823117338003503,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-1.1872510427100607,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W900_D700,488/W900/D700,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.4851138353765324,0.5709281961471103,0.5709281961471103,0.08581436077057791,False,low_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY,-1.4587829218224944,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W900_D800,488/W900/D800,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.681260945709282,0.4833625218914186,0.4833625218914186,-0.19789842381786338,False,medium_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MODERATE,-2.0467085819463597,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W900_D900,488/W900/D900,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6339754816112084,0.4028021015761821,0.4028021015761821,-0.2311733800350263,False,medium_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MODERATE,-2.694291208285347,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W900_D1000,488/W900/D1000,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.6024518388791593,0.32049036777583184,0.32049036777583184,-0.2819614711033275,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-3.4300878855400496,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W900_D1100,488/W900/D1100,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.5936952714535901,0.2329246935201401,0.2329246935201401,-0.36077057793345,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-4.153346262586077,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W900_D1200,488/W900/D1200,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.5113835376532399,0.16637478108581438,0.16637478108581438,-0.34500875656742547,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-4.796959109558679,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W900_D1300,488/W900/D1300,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.5376532399299474,0.12084063047285465,0.12084063047285465,-0.41681260945709275,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-5.370842670537662,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W900_D1400,488/W900/D1400,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.5866900175131349,0.0945709281961471,0.0945709281961471,-0.4921190893169878,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-5.837197553663429,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W900_D1500,488/W900/D1500,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.5796847635726795,0.07880910683012254,0.07880910683012254,-0.500875656742557,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-6.099489685943253,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W1000_D500,488/W1000/D500,all_ranked_routes,bfp_roi_jacobian_audit_proxy_no_vector_solver,0.13309982486865146,0.8073555166374782,0.8073555166374782,0.6742556917688267,False,high_surrogate_risk,JONES.NO_SOLVER_RANK_PROXY;JONES.RANK_PERCENTILE_SHIFT_MAJOR,-0.5001284459394444,False,False,False,surrogate_risk_reduction_only
